Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
1569,107740.0,41546.0,14025,984,1165,315400.0,2068.0,42.4,2019,49340.0,Worcester MA-CT
1570,62281.0,32001.0,16973,772,927,233500.0,1735.0,42.2,2019,49340.0,Worcester MA-CT
1571,69071.0,31747.0,11723,792,945,263900.0,1795.0,38.4,2019,49340.0,Worcester MA-CT
1581,112153.0,55718.0,19037,1614,1663,458100.0,2739.0,38.8,2019,49340.0,Worcester MA-CT
1583,90688.0,35560.0,7693,959,1070,298000.0,1977.0,42.2,2019,49340.0,Worcester MA-CT
1585,63182.0,34634.0,4569,778,994,253000.0,1726.0,46.2,2019,49340.0,Worcester MA-CT
1588,76250.0,34749.0,9750,902,1026,284900.0,1947.0,38.1,2019,49340.0,Worcester MA-CT
1590,104710.0,48029.0,9404,1019,1104,351900.0,2210.0,44.1,2019,49340.0,Worcester MA-CT
1602,64942.0,36792.0,22900,1040,1261,237100.0,1803.0,41.5,2019,49340.0,Worcester MA-CT
1603,42904.0,24415.0,19731,922,1079,194800.0,1645.0,36.1,2019,49340.0,Worcester MA-CT
1604,55665.0,29183.0,38191,973,1149,227800.0,1784.0,34.7,2019,49340.0,Worcester MA-CT
1605,40390.0,23003.0,28533,922,1042,216800.0,1656.0,32.6,2019,49340.0,Worcester MA-CT
1606,65708.0,35354.0,19896,982,1137,230400.0,1736.0,41.3,2019,49340.0,Worcester MA-CT
1607,39928.0,25319.0,8167,912,1034,184300.0,1655.0,39.2,2019,49340.0,Worcester MA-CT
1608,31384.0,17598.0,4471,933,996,174400.0,1255.0,28.2,2019,49340.0,Worcester MA-CT
1609,45992.0,31337.0,21628,945,1078,325300.0,2218.0,33.2,2019,49340.0,Worcester MA-CT
1610,33695.0,18452.0,22023,932,1075,181800.0,1563.0,27.8,2019,49340.0,Worcester MA-CT
1611,98140.0,39661.0,2277,1018,1141,233500.0,1675.0,44.1,2019,49340.0,Worcester MA-CT
1612,120469.0,43878.0,4900,932,955,316800.0,2073.0,37.5,2019,49340.0,Worcester MA-CT
1701,111209.0,53783.0,32590,1515,1581,433400.0,2418.0,45.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1702,65154.0,33572.0,39799,1261,1394,355600.0,2299.0,34.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1718,170789.0,50593.0,790,-666666666,-666666666,267000.0,2298.0,39.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1719,115395.0,59544.0,5561,1101,1166,546500.0,2498.0,43.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1720,141265.0,64174.0,22791,1346,1435,588100.0,3253.0,44.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1721,124130.0,55890.0,17710,1284,1455,401900.0,2494.0,42.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1730,128354.0,63037.0,14070,1711,1859,655300.0,3318.0,42.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1740,173024.0,62060.0,5299,-666666666,-666666666,547700.0,3149.0,43.0,2019,49340.0,Worcester MA-CT
1741,195889.0,91161.0,5224,1125,1125,845100.0,4001.0,50.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1742,152240.0,72123.0,19121,1978,2130,871300.0,3858.0,45.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1745,127700.0,70555.0,595,1500,1500,405900.0,2481.0,35.2,2019,49340.0,Worcester MA-CT
1746,135340.0,60245.0,14724,795,897,448600.0,2674.0,42.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1747,108294.0,42950.0,5947,1007,1342,341100.0,2320.0,45.0,2019,49340.0,Worcester MA-CT
1748,157353.0,68734.0,17598,1757,1889,577600.0,3136.0,40.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1749,91706.0,44037.0,19887,1107,1244,353700.0,2183.0,44.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1752,80943.0,41467.0,39736,1324,1482,348500.0,2201.0,39.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1754,105254.0,50946.0,10754,1064,1176,350200.0,2407.0,41.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1756,125945.0,51455.0,6115,1240,1566,473900.0,2370.0,43.7,2019,49340.0,Worcester MA-CT
1757,83243.0,38098.0,28883,1035,1230,314800.0,2068.0,39.4,2019,49340.0,Worcester MA-CT
1760,115446.0,61216.0,35761,1448,1586,565000.0,2793.0,41.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1770,198681.0,79596.0,4316,1145,1173,783800.0,3817.0,46.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1772,148409.0,69723.0,9526,1167,1210,618500.0,3087.0,44.1,2019,49340.0,Worcester MA-CT
1773,140125.0,92911.0,4884,1673,1745,926400.0,4001.0,54.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1775,148235.0,60265.0,7133,1349,1466,507800.0,2920.0,42.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1776,191310.0,79112.0,19122,1019,1169,720800.0,3834.0,44.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1778,185906.0,82217.0,14088,875,1051,714300.0,3633.0,44.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1801,90969.0,43844.0,40359,1525,1630,453900.0,2280.0,40.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1803,118721.0,51248.0,27650,1877,1960,533800.0,2533.0,41.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1810,151334.0,68368.0,35816,1507,1611,620500.0,3165.0,42.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1821,106141.0,42310.0,32797,1481,1569,408600.0,2320.0,41.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1824,126081.0,54114.0,25754,1479,1544,427200.0,2494.0,44.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1826,90000.0,38359.0,31294,1165,1340,332900.0,2098.0,40.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1827,135909.0,56854.0,3366,1593,1750,470900.0,2684.0,45.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1830,65224.0,33652.0,26305,984,1197,310700.0,2060.0,37.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
1832,66961.0,32934.0,23270,1075,1216,295100.0,1933.0,36.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1833,128466.0,53243.0,8695,1366,1487,460400.0,2568.0,43.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1834,103125.0,44709.0,6780,1135,1337,406700.0,2402.0,45.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1835,76538.0,36057.0,13958,1060,1212,293600.0,1979.0,36.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
1840,24045.0,19509.0,5573,841,953,151900.0,1810.0,35.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1841,43411.0,18428.0,49367,944,1128,283500.0,1934.0,31.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1843,56680.0,25956.0,25002,1032,1229,265400.0,1755.0,32.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1844,77484.0,35387.0,50282,1105,1233,333200.0,2068.0,40.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1845,108070.0,54939.0,30842,1503,1577,505400.0,2834.0,38.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1850,52827.0,22842.0,16151,1081,1185,241400.0,1902.0,31.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1851,60596.0,26605.0,30686,1096,1257,277700.0,1811.0,33.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1852,59037.0,30734.0,35532,974,1131,280700.0,1805.0,37.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1854,53322.0,24527.0,28937,909,1030,254300.0,1748.0,29.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1860,84609.0,44616.0,6890,1008,1102,362600.0,2304.0,47.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1862,96514.0,37638.0,10623,1206,1394,386200.0,2217.0,43.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
1863,100672.0,48358.0,9372,1191,1336,334800.0,2151.0,43.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1864,128651.0,56981.0,15581,1404,1465,536700.0,2727.0,43.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1867,132948.0,54409.0,25077,1215,1352,562800.0,2767.0,43.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
1876,102934.0,45272.0,30878,1749,1925,389300.0,2344.0,44.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1879,113489.0,48682.0,12443,1032,1254,388400.0,2284.0,42.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1880,100693.0,52350.0,26720,1210,1340,505800.0,2636.0,44.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1886,144917.0,56057.0,24342,1816,1974,531300.0,2771.0,43.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1887,125922.0,49605.0,23377,1862,1981,473800.0,2455.0,42.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1890,169623.0,79752.0,22738,1790,1900,943800.0,3787.0,42.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1901,24446.0,21429.0,2135,852,927,315600.0,1935.0,36.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1902,46224.0,23809.0,49641,1068,1181,298400.0,2058.0,33.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1904,81788.0,35278.0,17294,1175,1369,366100.0,2192.0,38.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1905,62927.0,25370.0,24580,1020,1155,294700.0,2086.0,34.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1906,88630.0,39795.0,28222,817,919,395000.0,2277.0,47.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1907,112761.0,55965.0,15278,1687,1886,475500.0,2855.0,45.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1908,97778.0,64235.0,3502,1362,1473,625400.0,2782.0,52.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
1913,82468.0,42607.0,17434,1077,1195,336200.0,2252.0,43.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1915,80586.0,45803.0,41885,1175,1282,437300.0,2379.0,40.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1921,184007.0,79705.0,8282,-666666666,870,678700.0,3328.0,46.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1922,128083.0,58138.0,3910,789,-666666666,511800.0,2717.0,45.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1923,89250.0,44221.0,27406,1306,1398,427400.0,2421.0,44.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1929,106283.0,48879.0,3745,1039,1134,574600.0,3224.0,46.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1930,72574.0,43321.0,30162,1053,1185,425400.0,2241.0,50.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1938,93212.0,52393.0,13963,1058,1145,485600.0,2449.0,48.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
1940,119602.0,62808.0,13474,1674,1746,659800.0,3150.0,43.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
1944,148854.0,74989.0,5383,1317,1356,852400.0,3269.0,48.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1945,123333.0,69148.0,20500,1427,1578,675400.0,2865.0,47.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1949,125204.0,52896.0,9872,1694,1720,555600.0,2869.0,42.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1950,109839.0,64018.0,18077,1226,1338,548400.0,2599.0,48.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1951,95345.0,57539.0,3150,972,1116,522600.0,2579.0,52.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
1952,81626.0,43235.0,9379,1261,1463,363200.0,2091.0,46.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1960,73290.0,40078.0,52628,1268,1366,387600.0,2050.0,45.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
1966,85208.0,51122.0,7231,1160,1360,536400.0,2260.0,56.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1969,115909.0,54885.0,6372,1316,1361,486100.0,2476.0,45.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
1970,68860.0,38441.0,43033,1160,1284,367200.0,2206.0,37.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
1982,127813.0,49347.0,8031,1132,1207,569100.0,3191.0,41.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
1983,136863.0,53853.0,6568,-666666666,-666666666,598700.0,3188.0,44.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
1984,128056.0,53992.0,5240,-666666666,-666666666,605100.0,3593.0,28.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
1985,149167.0,62617.0,4631,1481,1671,570400.0,2951.0,49.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2019,101477.0,45601.0,17108,1101,1266,316200.0,2060.0,40.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2021,105919.0,53633.0,23369,1624,1757,510500.0,2537.0,42.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2025,145679.0,82112.0,8484,1359,1455,872100.0,3804.0,44.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2026,100680.0,52961.0,25265,1546,1669,460900.0,2497.0,42.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2030,250001.0,125777.0,6044,2013,2181,1008600.0,4001.0,45.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2032,155474.0,57449.0,4194,1149,1356,488800.0,2823.0,42.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2035,96062.0,50396.0,17727,1417,1470,427500.0,2474.0,42.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2038,122607.0,53944.0,33256,1217,1378,432700.0,2465.0,41.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2043,142435.0,78301.0,23652,2072,2160,771600.0,3485.0,45.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2045,88476.0,52621.0,10455,1264,1423,406600.0,2296.0,53.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2048,120613.0,53038.0,23947,1173,1266,412300.0,2390.0,39.3,2019,39300.0,Providence-Warwick RI-MA
2050,102249.0,48971.0,26222,1320,1419,461800.0,2573.0,45.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2052,160963.0,68444.0,12841,1283,1347,667500.0,3326.0,41.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2053,132823.0,56393.0,13325,1069,1188,413600.0,2730.0,41.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2054,106164.0,46641.0,8233,1444,1776,400200.0,2421.0,45.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2056,151279.0,50416.0,11309,1066,1174,506300.0,2913.0,41.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2061,157987.0,62400.0,11054,-666666666,947,608300.0,3296.0,42.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2062,90133.0,45102.0,29306,1401,1563,439300.0,2198.0,40.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2066,130893.0,66062.0,18239,1132,1200,591300.0,3008.0,49.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2067,141596.0,67040.0,18508,1521,1641,559100.0,3025.0,42.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2071,110809.0,17018.0,1526,-666666666,-666666666,387500.0,2258.0,38.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2072,83519.0,38513.0,28639,1366,1516,348300.0,2167.0,44.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2081,117535.0,52629.0,19904,1306,1369,486000.0,2846.0,40.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2090,160329.0,71536.0,16154,1786,1807,713400.0,3366.0,44.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2093,126613.0,54617.0,11823,1003,1068,443900.0,2398.0,43.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2108,146958.0,106869.0,4454,2374,2557,1214500.0,4001.0,36.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2109,163173.0,118372.0,4190,2945,2974,851100.0,3726.0,33.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2110,142869.0,187336.0,2314,2913,2960,1147600.0,4001.0,55.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2111,53596.0,55899.0,7926,1501,1530,873700.0,3413.0,32.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2113,100483.0,77416.0,6966,1782,1885,617800.0,2988.0,29.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2114,96563.0,82443.0,13335,2294,2361,707400.0,3020.0,33.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2115,43144.0,29189.0,28652,1638,1690,860900.0,3441.0,21.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2116,110280.0,108943.0,23157,1879,1965,1159700.0,3909.0,35.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2118,67805.0,66254.0,28262,1214,1286,843500.0,3198.0,34.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2119,31900.0,23422.0,27818,817,911,440800.0,2060.0,33.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2120,38300.0,20472.0,15188,1009,1167,444200.0,1738.0,24.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2121,32500.0,21212.0,30159,815,982,500100.0,2262.0,33.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2122,60313.0,31621.0,24485,1338,1448,476900.0,2310.0,34.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2124,58105.0,29337.0,56649,1307,1507,423600.0,2370.0,33.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2125,57649.0,33620.0,34847,1244,1409,468200.0,2195.0,32.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2126,55024.0,27451.0,29620,1332,1543,377700.0,2078.0,36.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2127,109149.0,63655.0,37634,1473,1581,644200.0,2716.0,31.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2128,60579.0,31473.0,47263,1370,1545,449000.0,2147.0,33.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2129,128403.0,75339.0,19890,1234,1339,734200.0,3071.0,35.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2130,94733.0,52636.0,40749,1525,1688,573400.0,2433.0,34.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2131,80578.0,38647.0,34419,1390,1538,466300.0,2257.0,38.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2132,103337.0,50767.0,27801,1548,1668,527800.0,2341.0,45.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2134,62614.0,38494.0,19907,1740,1811,502600.0,2235.0,27.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2135,78416.0,43482.0,44951,1721,1815,512100.0,2314.0,30.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2136,69262.0,31643.0,35213,1183,1306,404100.0,2219.0,39.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2138,105065.0,61017.0,38504,2184,2246,881200.0,2970.0,29.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2139,105061.0,54479.0,38715,2085,2192,727200.0,2622.0,29.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2140,103738.0,59659.0,21490,2023,2099,776800.0,2640.0,33.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2141,84142.0,53485.0,14522,1929,2047,684200.0,2642.0,31.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2142,121484.0,94000.0,3676,3187,3301,921400.0,3200.0,30.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2143,98374.0,54136.0,25327,1741,1835,681900.0,2681.0,31.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2144,113958.0,59115.0,24818,1894,2019,731500.0,2753.0,30.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2145,83208.0,39935.0,28402,1645,1810,591400.0,2415.0,33.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2148,65975.0,33122.0,60984,1422,1577,401900.0,2229.0,34.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2149,65528.0,28417.0,46118,1324,1454,405800.0,2324.0,35.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2150,56737.0,25276.0,39983,1300,1420,350800.0,2206.0,33.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2151,62605.0,30593.0,53701,1276,1418,373800.0,2236.0,39.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2152,74069.0,44642.0,18542,1262,1415,439800.0,2601.0,44.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2155,96486.0,48412.0,59735,1657,1820,500800.0,2497.0,34.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2169,72537.0,40107.0,56523,1402,1517,399100.0,2316.0,38.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2170,83734.0,40483.0,19848,1306,1381,454200.0,2401.0,41.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2171,84034.0,49060.0,17836,1531,1657,457200.0,2474.0,41.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2176,106955.0,55422.0,28113,1396,1516,570300.0,2601.0,41.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2180,101549.0,51116.0,23223,1358,1483,494600.0,2481.0,43.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2184,96522.0,44618.0,37220,1414,1522,456500.0,2288.0,41.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2186,133718.0,56473.0,27572,1174,1330,618800.0,3053.0,39.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2188,86285.0,42255.0,15831,1398,1485,374800.0,2307.0,40.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2189,76157.0,39306.0,15296,1238,1388,366400.0,2157.0,41.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2190,95563.0,46314.0,17247,1431,1500,393800.0,2182.0,43.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2191,78517.0,42797.0,8360,1402,1446,363400.0,2053.0,48.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2210,170588.0,155789.0,3715,3077,3174,860900.0,3607.0,37.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2215,45856.0,29238.0,25770,1923,1991,544100.0,2585.0,21.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2301,52373.0,25568.0,63420,984,1109,274200.0,1972.0,35.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2302,70191.0,31128.0,32174,934,1120,252000.0,1789.0,37.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2322,85200.0,33545.0,4500,1083,1226,331500.0,2210.0,40.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2324,95675.0,34047.0,27436,1454,1597,358900.0,2212.0,34.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2330,70959.0,35367.0,11720,1292,1450,291500.0,2029.0,45.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2332,128173.0,61791.0,15812,1662,1758,651000.0,3103.0,46.5,2019,14460.0,Boston-Cambridge-Newton MA-NH
2333,90528.0,36346.0,14466,952,1210,352300.0,2197.0,37.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2338,92774.0,39556.0,7842,-666666666,1094,299300.0,2087.0,41.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2339,127981.0,54290.0,14459,1338,1338,512000.0,2737.0,41.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2341,96693.0,40159.0,10777,860,950,363700.0,2017.0,44.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2343,75273.0,36453.0,10423,861,986,323400.0,2078.0,44.6,2019,14460.0,Boston-Cambridge-Newton MA-NH
2346,83631.0,41517.0,24802,1129,1271,308200.0,2115.0,44.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2347,106633.0,45940.0,11420,1376,1540,371000.0,2094.0,44.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2351,99381.0,42046.0,16436,1127,1219,357300.0,2347.0,42.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2356,125205.0,54544.0,13312,1424,1509,451300.0,2596.0,42.7,2019,39300.0,Providence-Warwick RI-MA
2359,103905.0,44173.0,18380,1461,1585,398400.0,2327.0,43.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2360,90279.0,46137.0,59826,1270,1403,370100.0,2264.0,47.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2364,96104.0,42418.0,13566,1096,1218,378500.0,2399.0,44.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2367,94167.0,41527.0,2954,1014,1075,383600.0,2389.0,46.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2368,82902.0,34166.0,34686,1327,1507,331700.0,2232.0,40.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2370,78011.0,37876.0,17953,1184,1267,310800.0,2125.0,40.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2375,100136.0,47527.0,10248,1536,1628,359800.0,2275.0,42.9,2019,39300.0,Providence-Warwick RI-MA
2379,97404.0,39353.0,7198,1096,1181,351900.0,2222.0,43.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2382,86570.0,37256.0,15056,1100,1240,327100.0,2167.0,38.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2420,195494.0,82843.0,14718,2044,2264,891700.0,4001.0,44.9,2019,14460.0,Boston-Cambridge-Newton MA-NH
2421,178358.0,82330.0,18622,2460,2568,887800.0,4001.0,46.2,2019,14460.0,Boston-Cambridge-Newton MA-NH
2445,132688.0,76360.0,21074,2194,2314,937100.0,3480.0,34.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2446,98978.0,64967.0,29862,2135,2221,881100.0,3453.0,32.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2451,111587.0,53483.0,18246,1791,1889,525400.0,2496.0,38.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2452,90755.0,38725.0,14909,1702,1835,564300.0,2702.0,32.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2453,86787.0,43328.0,29505,1504,1630,528500.0,2423.0,33.3,2019,14460.0,Boston-Cambridge-Newton MA-NH
2458,117137.0,68465.0,12778,1759,1863,824600.0,3350.0,40.8,2019,14460.0,Boston-Cambridge-Newton MA-NH
2459,195336.0,89495.0,19012,1799,1962,1092700.0,4001.0,44.1,2019,14460.0,Boston-Cambridge-Newton MA-NH
2460,126659.0,62141.0,9773,1762,1950,843100.0,3533.0,39.7,2019,14460.0,Boston-Cambridge-Newton MA-NH
2461,164583.0,75783.0,7084,1993,1993,880700.0,3571.0,45.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2462,115556.0,69528.0,1389,1578,1599,933400.0,3973.0,47.0,2019,14460.0,Boston-Cambridge-Newton MA-NH
2464,122098.0,54121.0,3326,1897,1955,666400.0,3100.0,38.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2465,157563.0,79618.0,11814,1846,2048,790300.0,3464.0,42.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
2466,121037.0,54857.0,8929,1702,1823,844000.0,3584.0,36.4,2019,14460.0,Boston-Cambridge-Newton MA-NH
