Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME
75776.0,1573.0,575.0,645.0,228100.0,1425.0,25,1354,67917.0,1596.0,945.0,1110.0,248300,1512.0,,
75000.0,981.0,1016.0,1538.0,263400.0,1636.0,25,1355,65875.0,931.0,933.0,1118.0,248000,1420.0,,
60721.0,3031.0,664.0,789.0,243400.0,1655.0,25,1360,75875.0,2981.0,700.0,775.0,226700,1663.0,,
41994.0,7932.0,563.0,704.0,160800.0,1438.0,25,1364,50890.0,7729.0,739.0,900.0,163800,1533.0,,
72917.0,1355.0,831.0,870.0,291400.0,1654.0,25,1366,71484.0,1188.0,744.0,960.0,287400,1727.0,49340.0,Worcester MA-CT
49792.0,569.0,829.0,1054.0,194300.0,1266.0,25,1367,63750.0,639.0,1125.0,1333.0,211800,1345.0,,
60568.0,1230.0,742.0,1067.0,195800.0,1361.0,25,1368,76250.0,1377.0,761.0,871.0,241900,1478.0,49340.0,Worcester MA-CT
53300.0,4143.0,754.0,854.0,233600.0,1532.0,25,1370,62966.0,3852.0,755.0,890.0,267100,1617.0,,
67465.0,4406.0,788.0,948.0,272900.0,1846.0,25,1373,78382.0,4854.0,914.0,1041.0,306700,1904.0,,
50417.0,3683.0,1093.0,1148.0,290500.0,1989.0,25,1375,55625.0,3647.0,1243.0,1456.0,299800,1229.0,,
41250.0,5511.0,577.0,714.0,180300.0,1450.0,25,1376,40913.0,5013.0,779.0,906.0,199300,1497.0,,
55278.0,690.0,909.0,1120.0,206600.0,1355.0,25,1378,59375.0,792.0,638.0,1042.0,228600,1707.0,,
38750.0,873.0,927.0,942.0,193000.0,1059.0,25,1379,53750.0,829.0,941.0,982.0,213400,1371.0,,
46628.0,40419.0,699.0,860.0,185900.0,1680.0,25,1420,57207.0,40702.0,805.0,1016.0,196600,1652.0,49340.0,Worcester MA-CT
85662.0,6133.0,941.0,978.0,239300.0,1811.0,25,1430,95037.0,6297.0,1500.0,1636.0,265000,1791.0,49340.0,Worcester MA-CT
83917.0,3147.0,1120.0,1279.0,236700.0,1881.0,25,1431,97958.0,3220.0,871.0,1101.0,267900,1866.0,14460.0,Boston-Cambridge-Newton MA-NH
66630.0,7337.0,819.0,919.0,287600.0,1968.0,25,1432,94375.0,7699.0,907.0,1113.0,327000,2131.0,14460.0,Boston-Cambridge-Newton MA-NH
70313.0,3931.0,530.0,612.0,200500.0,1905.0,25,1436,73169.0,3374.0,546.0,613.0,180800,1421.0,49340.0,Worcester MA-CT
46464.0,20293.0,658.0,738.0,174600.0,1645.0,25,1440,49679.0,20610.0,721.0,838.0,185700,1580.0,49340.0,Worcester MA-CT
116686.0,10997.0,989.0,1214.0,426900.0,2499.0,25,1450,129085.0,11313.0,1213.0,1296.0,473000,2665.0,14460.0,Boston-Cambridge-Newton MA-NH
135357.0,4841.0,1369.0,1569.0,566700.0,3033.0,25,1451,162619.0,4731.0,1195.0,1242.0,597300,3058.0,49340.0,Worcester MA-CT
83438.0,4452.0,875.0,1063.0,244100.0,1694.0,25,1452,91734.0,4708.0,907.0,1095.0,281700,1916.0,49340.0,Worcester MA-CT
59248.0,40978.0,781.0,902.0,231900.0,1814.0,25,1453,61887.0,41647.0,866.0,973.0,242000,1868.0,49340.0,Worcester MA-CT
111652.0,9157.0,1057.0,1294.0,390300.0,2448.0,25,1460,123413.0,10071.0,1198.0,1292.0,459000,2597.0,14460.0,Boston-Cambridge-Newton MA-NH
71055.0,10797.0,907.0,1065.0,275300.0,2034.0,25,1462,103228.0,11402.0,1319.0,1580.0,308800,2047.0,49340.0,Worcester MA-CT
77767.0,11782.0,1011.0,1153.0,312200.0,2055.0,25,1463,104130.0,12105.0,909.0,1113.0,343400,2235.0,14460.0,Boston-Cambridge-Newton MA-NH
66453.0,7404.0,1003.0,1127.0,268900.0,2069.0,25,1464,76875.0,7633.0,682.0,810.0,314200,2244.0,14460.0,Boston-Cambridge-Newton MA-NH
70455.0,3682.0,497.0,497.0,218200.0,1627.0,25,1468,73246.0,4062.0,924.0,1160.0,203800,1552.0,49340.0,Worcester MA-CT
81024.0,7328.0,701.0,896.0,259600.0,1944.0,25,1469,91964.0,7670.0,853.0,945.0,287400,2092.0,14460.0,Boston-Cambridge-Newton MA-NH
87273.0,7361.0,884.0,1002.0,265600.0,1861.0,25,1473,100972.0,7766.0,925.0,1104.0,287300,1893.0,49340.0,Worcester MA-CT
95587.0,1855.0,1431.0,1431.0,266800.0,2068.0,25,1474,90302.0,1803.0,1031.0,1250.0,309500,1981.0,14460.0,Boston-Cambridge-Newton MA-NH
59332.0,10466.0,664.0,747.0,202100.0,1533.0,25,1475,80267.0,10825.0,667.0,732.0,206100,1609.0,49340.0,Worcester MA-CT
73105.0,16136.0,836.0,946.0,239300.0,1866.0,25,1501,85432.0,16619.0,819.0,935.0,264400,1917.0,49340.0,Worcester MA-CT
88681.0,2917.0,1000.0,1250.0,380200.0,2506.0,25,1503,99297.0,3182.0,734.0,756.0,422600,2543.0,49340.0,Worcester MA-CT
72699.0,9055.0,811.0,930.0,263500.0,1950.0,25,1504,95375.0,9263.0,827.0,978.0,291100,2032.0,49340.0,Worcester MA-CT
102422.0,4399.0,946.0,1148.0,346400.0,2309.0,25,1505,97591.0,4623.0,859.0,947.0,385900,2220.0,49340.0,Worcester MA-CT
63889.0,3396.0,696.0,856.0,228900.0,1677.0,25,1506,70338.0,3441.0,775.0,947.0,218900,1670.0,49340.0,Worcester MA-CT
91287.0,13126.0,761.0,887.0,297900.0,1964.0,25,1507,101111.0,13550.0,896.0,1007.0,297700,1820.0,49340.0,Worcester MA-CT
64867.0,13675.0,833.0,1001.0,246800.0,1893.0,25,1510,67634.0,13935.0,1019.0,1167.0,248200,1777.0,49340.0,Worcester MA-CT
71020.0,2263.0,842.0,939.0,240000.0,1768.0,25,1515,82946.0,2040.0,785.0,982.0,249200,1642.0,49340.0,Worcester MA-CT
84390.0,8624.0,978.0,1082.0,286100.0,1988.0,25,1516,99943.0,8859.0,828.0,974.0,320600,2040.0,49340.0,Worcester MA-CT
48676.0,2418.0,615.0,668.0,281100.0,1909.0,25,1518,72470.0,3947.0,1007.0,1082.0,339100,2378.0,49340.0,Worcester MA-CT
101205.0,6573.0,859.0,953.0,372800.0,2450.0,25,1519,109670.0,7042.0,1160.0,1366.0,363100,2263.0,49340.0,Worcester MA-CT
98979.0,14724.0,905.0,1053.0,283600.0,2109.0,25,1520,109529.0,15781.0,1081.0,1172.0,324300,2155.0,49340.0,Worcester MA-CT
64868.0,2491.0,846.0,1043.0,204400.0,1448.0,25,1521,82179.0,2630.0,871.0,1278.0,250600,1584.0,44140.0,Springfield MA
94531.0,3038.0,928.0,979.0,266800.0,2157.0,25,1522,108036.0,3270.0,878.0,941.0,296400,1947.0,49340.0,Worcester MA-CT
65225.0,7103.0,534.0,650.0,226000.0,1806.0,25,1524,81042.0,6654.0,773.0,862.0,262000,1708.0,49340.0,Worcester MA-CT
71676.0,13350.0,830.0,910.0,258100.0,1832.0,25,1527,85781.0,13732.0,963.0,1168.0,290300,1944.0,49340.0,Worcester MA-CT
88281.0,3208.0,982.0,1239.0,275900.0,1874.0,25,1529,79129.0,3256.0,921.0,1103.0,307500,2032.0,49340.0,Worcester MA-CT
81136.0,1109.0,769.0,875.0,259900.0,1650.0,25,1531,91125.0,1211.0,742.0,983.0,295300,1743.0,49340.0,Worcester MA-CT
107111.0,14644.0,1152.0,1284.0,365300.0,2470.0,25,1532,128613.0,15056.0,1318.0,1440.0,447100,2735.0,49340.0,Worcester MA-CT
82950.0,6303.0,582.0,719.0,318200.0,1934.0,25,1534,102284.0,6296.0,730.0,780.0,350800,2259.0,49340.0,Worcester MA-CT
58438.0,4715.0,626.0,762.0,204800.0,1518.0,25,1535,78750.0,4774.0,729.0,878.0,244400,1740.0,49340.0,Worcester MA-CT
72292.0,7138.0,961.0,1077.0,295600.0,1965.0,25,1536,109329.0,7576.0,872.0,1033.0,349100,2241.0,49340.0,Worcester MA-CT
75183.0,2392.0,750.0,932.0,207700.0,1603.0,25,1537,64975.0,2201.0,890.0,1006.0,222700,1993.0,49340.0,Worcester MA-CT
67126.0,11219.0,704.0,825.0,237200.0,1681.0,25,1540,77184.0,11581.0,776.0,892.0,263800,1787.0,49340.0,Worcester MA-CT
114688.0,3432.0,841.0,1112.0,358600.0,2385.0,25,1541,136083.0,3455.0,911.0,1028.0,373600,2322.0,49340.0,Worcester MA-CT
76979.0,1747.0,783.0,1000.0,249200.0,1645.0,25,1542,106250.0,2567.0,862.0,981.0,275300,1861.0,49340.0,Worcester MA-CT
91033.0,8188.0,802.0,858.0,268200.0,2093.0,25,1543,107928.0,8685.0,850.0,1044.0,295500,2135.0,49340.0,Worcester MA-CT
97617.0,35818.0,1098.0,1232.0,368400.0,2222.0,25,1545,105014.0,37086.0,1296.0,1375.0,416000,2284.0,49340.0,Worcester MA-CT
42376.0,16775.0,716.0,839.0,191900.0,1631.0,25,1550,51270.0,16887.0,760.0,895.0,198400,1716.0,49340.0,Worcester MA-CT
78250.0,4565.0,876.0,999.0,359100.0,2494.0,25,1560,88750.0,4396.0,1027.0,1138.0,363200,2215.0,49340.0,Worcester MA-CT
60943.0,11746.0,706.0,810.0,251300.0,1678.0,25,1562,72821.0,11928.0,735.0,890.0,255900,1876.0,49340.0,Worcester MA-CT
90455.0,7870.0,1033.0,1131.0,324900.0,2161.0,25,1564,121458.0,8091.0,1090.0,1304.0,360000,1997.0,49340.0,Worcester MA-CT
93776.0,6945.0,918.0,1063.0,288800.0,2279.0,25,1566,86731.0,5592.0,1036.0,1407.0,268300,2072.0,49340.0,Worcester MA-CT
110781.0,7453.0,841.0,940.0,398000.0,2366.0,25,1568,128796.0,7894.0,884.0,984.0,486300,2783.0,49340.0,Worcester MA-CT
88125.0,13703.0,956.0,1151.0,277900.0,2052.0,25,1569,107740.0,14025.0,984.0,1165.0,315400,2068.0,49340.0,Worcester MA-CT
48650.0,16806.0,707.0,826.0,220400.0,1745.0,25,1570,62281.0,16973.0,772.0,927.0,233500,1735.0,49340.0,Worcester MA-CT
68053.0,11633.0,751.0,886.0,248600.0,1663.0,25,1571,69071.0,11723.0,792.0,945.0,263900,1795.0,49340.0,Worcester MA-CT
100552.0,18481.0,1233.0,1285.0,403900.0,2779.0,25,1581,112153.0,19037.0,1614.0,1663.0,458100,2739.0,49340.0,Worcester MA-CT
73474.0,7687.0,810.0,846.0,267600.0,1935.0,25,1583,90688.0,7693.0,959.0,1070.0,298000,1977.0,49340.0,Worcester MA-CT
60521.0,4705.0,835.0,994.0,216800.0,1692.0,25,1585,63182.0,4569.0,778.0,994.0,253000,1726.0,49340.0,Worcester MA-CT
66591.0,9569.0,796.0,911.0,261000.0,2025.0,25,1588,76250.0,9750.0,902.0,1026.0,284900,1947.0,49340.0,Worcester MA-CT
111788.0,9014.0,753.0,865.0,370500.0,2311.0,25,1590,104710.0,9404.0,1019.0,1104.0,351900,2210.0,49340.0,Worcester MA-CT
62888.0,24228.0,944.0,1079.0,222900.0,1787.0,25,1602,64942.0,22900.0,1040.0,1261.0,237100,1803.0,49340.0,Worcester MA-CT
46367.0,20380.0,749.0,898.0,186000.0,1620.0,25,1603,42904.0,19731.0,922.0,1079.0,194800,1645.0,49340.0,Worcester MA-CT
47865.0,34628.0,871.0,1005.0,211400.0,1651.0,25,1604,55665.0,38191.0,973.0,1149.0,227800,1784.0,49340.0,Worcester MA-CT
36497.0,27387.0,769.0,865.0,195100.0,1753.0,25,1605,40390.0,28533.0,922.0,1042.0,216800,1656.0,49340.0,Worcester MA-CT
66411.0,19043.0,836.0,980.0,213300.0,1810.0,25,1606,65708.0,19896.0,982.0,1137.0,230400,1736.0,49340.0,Worcester MA-CT
42397.0,8991.0,802.0,916.0,180100.0,1595.0,25,1607,39928.0,8167.0,912.0,1034.0,184300,1655.0,49340.0,Worcester MA-CT
21412.0,3351.0,655.0,672.0,66300.0,974.0,25,1608,31384.0,4471.0,933.0,996.0,174400,1255.0,49340.0,Worcester MA-CT
41647.0,20948.0,774.0,884.0,294300.0,2182.0,25,1609,45992.0,21628.0,945.0,1078.0,325300,2218.0,49340.0,Worcester MA-CT
31136.0,23885.0,791.0,940.0,175100.0,1728.0,25,1610,33695.0,22023.0,932.0,1075.0,181800,1563.0,49340.0,Worcester MA-CT
64598.0,2458.0,802.0,888.0,245800.0,1583.0,25,1611,98140.0,2277.0,1018.0,1141.0,233500,1675.0,49340.0,Worcester MA-CT
102614.0,4879.0,829.0,993.0,282500.0,2217.0,25,1612,120469.0,4900.0,932.0,955.0,316800,2073.0,49340.0,Worcester MA-CT
88498.0,31780.0,1148.0,1228.0,357800.0,2263.0,25,1701,111209.0,32590.0,1515.0,1581.0,433400,2418.0,14460.0,Boston-Cambridge-Newton MA-NH
52428.0,38180.0,1017.0,1126.0,301900.0,2093.0,25,1702,65154.0,39799.0,1261.0,1394.0,355600,2299.0,14460.0,Boston-Cambridge-Newton MA-NH
103996.0,5102.0,879.0,926.0,511400.0,2544.0,25,1719,115395.0,5561.0,1101.0,1166.0,546500,2498.0,14460.0,Boston-Cambridge-Newton MA-NH
119342.0,22197.0,1129.0,1185.0,505600.0,2864.0,25,1720,141265.0,22791.0,1346.0,1435.0,588100,3253.0,14460.0,Boston-Cambridge-Newton MA-NH
102721.0,16985.0,1019.0,1145.0,348900.0,2406.0,25,1721,124130.0,17710.0,1284.0,1455.0,401900,2494.0,14460.0,Boston-Cambridge-Newton MA-NH
114676.0,13709.0,1529.0,1764.0,571800.0,3153.0,25,1730,128354.0,14070.0,1711.0,1859.0,655300,3318.0,14460.0,Boston-Cambridge-Newton MA-NH
157500.0,4967.0,2001.0,2001.0,735600.0,3958.0,25,1741,195889.0,5224.0,1125.0,1125.0,845100,4001.0,14460.0,Boston-Cambridge-Newton MA-NH
132736.0,18948.0,1538.0,1573.0,690100.0,3424.0,25,1742,152240.0,19121.0,1978.0,2130.0,871300,3858.0,14460.0,Boston-Cambridge-Newton MA-NH
108350.0,14008.0,841.0,971.0,390900.0,2532.0,25,1746,135340.0,14724.0,795.0,897.0,448600,2674.0,14460.0,Boston-Cambridge-Newton MA-NH
99886.0,5934.0,969.0,1089.0,318400.0,2156.0,25,1747,108294.0,5947.0,1007.0,1342.0,341100,2320.0,49340.0,Worcester MA-CT
128267.0,15604.0,1263.0,1363.0,514200.0,2822.0,25,1748,157353.0,17598.0,1757.0,1889.0,577600,3136.0,14460.0,Boston-Cambridge-Newton MA-NH
74082.0,19464.0,982.0,1151.0,294500.0,2110.0,25,1749,91706.0,19887.0,1107.0,1244.0,353700,2183.0,14460.0,Boston-Cambridge-Newton MA-NH
71424.0,39141.0,1014.0,1142.0,299400.0,2067.0,25,1752,80943.0,39736.0,1324.0,1482.0,348500,2201.0,14460.0,Boston-Cambridge-Newton MA-NH
79252.0,10314.0,933.0,1071.0,325200.0,2271.0,25,1754,105254.0,10754.0,1064.0,1176.0,350200,2407.0,14460.0,Boston-Cambridge-Newton MA-NH
112104.0,5895.0,1110.0,1213.0,377000.0,2222.0,25,1756,125945.0,6115.0,1240.0,1566.0,473900,2370.0,49340.0,Worcester MA-CT
68784.0,28391.0,992.0,1113.0,289700.0,2033.0,25,1757,83243.0,28883.0,1035.0,1230.0,314800,2068.0,49340.0,Worcester MA-CT
99172.0,34043.0,1150.0,1236.0,434700.0,2492.0,25,1760,115446.0,35761.0,1448.0,1586.0,565000,2793.0,14460.0,Boston-Cambridge-Newton MA-NH
155564.0,4200.0,1432.0,2001.0,741700.0,3865.0,25,1770,198681.0,4316.0,1145.0,1173.0,783800,3817.0,14460.0,Boston-Cambridge-Newton MA-NH
155952.0,9560.0,1125.0,1330.0,544400.0,2957.0,25,1772,148409.0,9526.0,1167.0,1210.0,618500,3087.0,49340.0,Worcester MA-CT
143897.0,5367.0,1626.0,1739.0,847200.0,3329.0,25,1773,140125.0,4884.0,1673.0,1745.0,926400,4001.0,14460.0,Boston-Cambridge-Newton MA-NH
131500.0,6841.0,1283.0,1378.0,444700.0,2838.0,25,1775,148235.0,7133.0,1349.0,1466.0,507800,2920.0,14460.0,Boston-Cambridge-Newton MA-NH
169505.0,18197.0,493.0,533.0,636300.0,3384.0,25,1776,191310.0,19122.0,1019.0,1169.0,720800,3834.0,14460.0,Boston-Cambridge-Newton MA-NH
141083.0,13421.0,844.0,1025.0,600600.0,3207.0,25,1778,185906.0,14088.0,875.0,1051.0,714300,3633.0,14460.0,Boston-Cambridge-Newton MA-NH
79034.0,39315.0,1189.0,1314.0,365500.0,2207.0,25,1801,90969.0,40359.0,1525.0,1630.0,453900,2280.0,14460.0,Boston-Cambridge-Newton MA-NH
95465.0,25190.0,1559.0,1651.0,419000.0,2453.0,25,1803,118721.0,27650.0,1877.0,1960.0,533800,2533.0,14460.0,Boston-Cambridge-Newton MA-NH
125321.0,34251.0,1119.0,1252.0,553800.0,2842.0,25,1810,151334.0,35816.0,1507.0,1611.0,620500,3165.0,14460.0,Boston-Cambridge-Newton MA-NH
91605.0,31157.0,1237.0,1334.0,340700.0,2069.0,25,1821,106141.0,32797.0,1481.0,1569.0,408600,2320.0,14460.0,Boston-Cambridge-Newton MA-NH
103411.0,25582.0,1060.0,1134.0,357800.0,2277.0,25,1824,126081.0,25754.0,1479.0,1544.0,427200,2494.0,14460.0,Boston-Cambridge-Newton MA-NH
76879.0,30315.0,1074.0,1181.0,285000.0,1885.0,25,1826,90000.0,31294.0,1165.0,1340.0,332900,2098.0,14460.0,Boston-Cambridge-Newton MA-NH
116125.0,3299.0,1000.0,1250.0,431400.0,2557.0,25,1827,135909.0,3366.0,1593.0,1750.0,470900,2684.0,14460.0,Boston-Cambridge-Newton MA-NH
55237.0,26415.0,891.0,1037.0,268900.0,1931.0,25,1830,65224.0,26305.0,984.0,1197.0,310700,2060.0,14460.0,Boston-Cambridge-Newton MA-NH
60351.0,22137.0,878.0,987.0,240700.0,1766.0,25,1832,66961.0,23270.0,1075.0,1216.0,295100,1933.0,14460.0,Boston-Cambridge-Newton MA-NH
106898.0,8379.0,1125.0,1292.0,408900.0,2521.0,25,1833,128466.0,8695.0,1366.0,1487.0,460400,2568.0,14460.0,Boston-Cambridge-Newton MA-NH
92898.0,6805.0,1044.0,1115.0,352800.0,2235.0,25,1834,103125.0,6780.0,1135.0,1337.0,406700,2402.0,14460.0,Boston-Cambridge-Newton MA-NH
74156.0,13217.0,1028.0,1126.0,257200.0,1941.0,25,1835,76538.0,13958.0,1060.0,1212.0,293600,1979.0,14460.0,Boston-Cambridge-Newton MA-NH
18140.0,4799.0,623.0,662.0,163800.0,1288.0,25,1840,24045.0,5573.0,841.0,953.0,151900,1810.0,14460.0,Boston-Cambridge-Newton MA-NH
32367.0,47125.0,827.0,1001.0,208200.0,1804.0,25,1841,43411.0,49367.0,944.0,1128.0,283500,1934.0,14460.0,Boston-Cambridge-Newton MA-NH
43920.0,25440.0,877.0,1046.0,216000.0,1697.0,25,1843,56680.0,25002.0,1032.0,1229.0,265400,1755.0,14460.0,Boston-Cambridge-Newton MA-NH
68587.0,48159.0,912.0,1026.0,279100.0,1919.0,25,1844,77484.0,50282.0,1105.0,1233.0,333200,2068.0,14460.0,Boston-Cambridge-Newton MA-NH
100544.0,28963.0,1170.0,1312.0,436000.0,2694.0,25,1845,108070.0,30842.0,1503.0,1577.0,505400,2834.0,14460.0,Boston-Cambridge-Newton MA-NH
51556.0,16198.0,947.0,1073.0,207100.0,1750.0,25,1850,52827.0,16151.0,1081.0,1185.0,241400,1902.0,14460.0,Boston-Cambridge-Newton MA-NH
52031.0,30379.0,918.0,1013.0,241200.0,1827.0,25,1851,60596.0,30686.0,1096.0,1257.0,277700,1811.0,14460.0,Boston-Cambridge-Newton MA-NH
48690.0,32735.0,899.0,1014.0,234800.0,1715.0,25,1852,59037.0,35532.0,974.0,1131.0,280700,1805.0,14460.0,Boston-Cambridge-Newton MA-NH
42948.0,29214.0,846.0,952.0,218000.0,1804.0,25,1854,53322.0,28937.0,909.0,1030.0,254300,1748.0,14460.0,Boston-Cambridge-Newton MA-NH
80508.0,6536.0,1031.0,1200.0,303300.0,2224.0,25,1860,84609.0,6890.0,1008.0,1102.0,362600,2304.0,14460.0,Boston-Cambridge-Newton MA-NH
98305.0,10904.0,1102.0,1192.0,335600.0,2201.0,25,1862,96514.0,10623.0,1206.0,1394.0,386200,2217.0,14460.0,Boston-Cambridge-Newton MA-NH
74695.0,8913.0,993.0,1084.0,282800.0,2115.0,25,1863,100672.0,9372.0,1191.0,1336.0,334800,2151.0,14460.0,Boston-Cambridge-Newton MA-NH
112419.0,15249.0,1311.0,1420.0,429600.0,2539.0,25,1864,128651.0,15581.0,1404.0,1465.0,536700,2727.0,14460.0,Boston-Cambridge-Newton MA-NH
104472.0,24687.0,1066.0,1177.0,447700.0,2633.0,25,1867,132948.0,25077.0,1215.0,1352.0,562800,2767.0,14460.0,Boston-Cambridge-Newton MA-NH
88794.0,29103.0,1389.0,1530.0,328800.0,2255.0,25,1876,102934.0,30878.0,1749.0,1925.0,389300,2344.0,14460.0,Boston-Cambridge-Newton MA-NH
93108.0,11867.0,924.0,1048.0,343600.0,2115.0,25,1879,113489.0,12443.0,1032.0,1254.0,388400,2284.0,14460.0,Boston-Cambridge-Newton MA-NH
85694.0,25460.0,1091.0,1187.0,406600.0,2363.0,25,1880,100693.0,26720.0,1210.0,1340.0,505800,2636.0,14460.0,Boston-Cambridge-Newton MA-NH
125143.0,22854.0,1367.0,1413.0,454900.0,2632.0,25,1886,144917.0,24342.0,1816.0,1974.0,531300,2771.0,14460.0,Boston-Cambridge-Newton MA-NH
100536.0,22907.0,1351.0,1556.0,374700.0,2193.0,25,1887,125922.0,23377.0,1862.0,1981.0,473800,2455.0,14460.0,Boston-Cambridge-Newton MA-NH
141829.0,21863.0,1400.0,1566.0,699600.0,3268.0,25,1890,169623.0,22738.0,1790.0,1900.0,943800,3787.0,14460.0,Boston-Cambridge-Newton MA-NH
22614.0,1807.0,531.0,564.0,140400.0,1831.0,25,1901,24446.0,2135.0,852.0,927.0,315600,1935.0,14460.0,Boston-Cambridge-Newton MA-NH
37786.0,46119.0,842.0,987.0,233600.0,1889.0,25,1902,46224.0,49641.0,1068.0,1181.0,298400,2058.0,14460.0,Boston-Cambridge-Newton MA-NH
81258.0,18053.0,1039.0,1188.0,271000.0,1987.0,25,1904,81788.0,17294.0,1175.0,1369.0,366100,2192.0,14460.0,Boston-Cambridge-Newton MA-NH
47694.0,25269.0,884.0,1015.0,247100.0,1999.0,25,1905,62927.0,24580.0,1020.0,1155.0,294700,2086.0,14460.0,Boston-Cambridge-Newton MA-NH
76141.0,27369.0,1029.0,1139.0,341600.0,2108.0,25,1906,88630.0,28222.0,817.0,919.0,395000,2277.0,14460.0,Boston-Cambridge-Newton MA-NH
96510.0,14123.0,1173.0,1301.0,423000.0,2692.0,25,1907,112761.0,15278.0,1687.0,1886.0,475500,2855.0,14460.0,Boston-Cambridge-Newton MA-NH
65083.0,3451.0,1038.0,1144.0,485500.0,2384.0,25,1908,97778.0,3502.0,1362.0,1473.0,625400,2782.0,14460.0,Boston-Cambridge-Newton MA-NH
76463.0,16554.0,898.0,1015.0,311800.0,2187.0,25,1913,82468.0,17434.0,1077.0,1195.0,336200,2252.0,14460.0,Boston-Cambridge-Newton MA-NH
73980.0,40370.0,982.0,1068.0,366500.0,2241.0,25,1915,80586.0,41885.0,1175.0,1282.0,437300,2379.0,14460.0,Boston-Cambridge-Newton MA-NH
77404.0,26963.0,1180.0,1282.0,359700.0,2271.0,25,1923,89250.0,27406.0,1306.0,1398.0,427400,2421.0,14460.0,Boston-Cambridge-Newton MA-NH
89185.0,3580.0,1139.0,1210.0,506200.0,2873.0,25,1929,106283.0,3745.0,1039.0,1134.0,574600,3224.0,14460.0,Boston-Cambridge-Newton MA-NH
60229.0,29237.0,859.0,975.0,362200.0,2095.0,25,1930,72574.0,30162.0,1053.0,1185.0,425400,2241.0,14460.0,Boston-Cambridge-Newton MA-NH
77901.0,13480.0,989.0,1034.0,398200.0,2319.0,25,1938,93212.0,13963.0,1058.0,1145.0,485600,2449.0,14460.0,Boston-Cambridge-Newton MA-NH
109099.0,12704.0,1201.0,1211.0,540700.0,2853.0,25,1940,119602.0,13474.0,1674.0,1746.0,659800,3150.0,14460.0,Boston-Cambridge-Newton MA-NH
89313.0,5247.0,1111.0,1321.0,738300.0,2898.0,25,1944,148854.0,5383.0,1317.0,1356.0,852400,3269.0,14460.0,Boston-Cambridge-Newton MA-NH
100709.0,20163.0,1161.0,1217.0,552700.0,2762.0,25,1945,123333.0,20500.0,1427.0,1578.0,675400,2865.0,14460.0,Boston-Cambridge-Newton MA-NH
105646.0,9273.0,1399.0,1655.0,396100.0,2691.0,25,1949,125204.0,9872.0,1694.0,1720.0,555600,2869.0,14460.0,Boston-Cambridge-Newton MA-NH
83149.0,17662.0,971.0,1089.0,435100.0,2346.0,25,1950,109839.0,18077.0,1226.0,1338.0,548400,2599.0,14460.0,Boston-Cambridge-Newton MA-NH
90969.0,4145.0,1076.0,1201.0,465600.0,2486.0,25,1951,95345.0,3150.0,972.0,1116.0,522600,2579.0,14460.0,Boston-Cambridge-Newton MA-NH
75995.0,8495.0,899.0,1086.0,315600.0,1982.0,25,1952,81626.0,9379.0,1261.0,1463.0,363200,2091.0,14460.0,Boston-Cambridge-Newton MA-NH
62137.0,51597.0,1122.0,1240.0,331900.0,2046.0,25,1960,73290.0,52628.0,1268.0,1366.0,387600,2050.0,14460.0,Boston-Cambridge-Newton MA-NH
70288.0,7078.0,880.0,992.0,453600.0,2044.0,25,1966,85208.0,7231.0,1160.0,1360.0,536400,2260.0,14460.0,Boston-Cambridge-Newton MA-NH
85994.0,5995.0,1202.0,1399.0,419000.0,2553.0,25,1969,115909.0,6372.0,1316.0,1361.0,486100,2476.0,14460.0,Boston-Cambridge-Newton MA-NH
58937.0,42151.0,965.0,1080.0,303100.0,2008.0,25,1970,68860.0,43033.0,1160.0,1284.0,367200,2206.0,14460.0,Boston-Cambridge-Newton MA-NH
108558.0,8098.0,1021.0,1132.0,482600.0,2783.0,25,1982,127813.0,8031.0,1132.0,1207.0,569100,3191.0,14460.0,Boston-Cambridge-Newton MA-NH
122969.0,4370.0,1574.0,1673.0,460900.0,2585.0,25,1985,149167.0,4631.0,1481.0,1671.0,570400,2951.0,14460.0,Boston-Cambridge-Newton MA-NH
87417.0,16564.0,1110.0,1219.0,281200.0,1933.0,25,2019,101477.0,17108.0,1101.0,1266.0,316200,2060.0,14460.0,Boston-Cambridge-Newton MA-NH
90878.0,22036.0,1322.0,1446.0,429100.0,2395.0,25,2021,105919.0,23369.0,1624.0,1757.0,510500,2537.0,14460.0,Boston-Cambridge-Newton MA-NH
117679.0,8100.0,1170.0,1271.0,748800.0,3089.0,25,2025,145679.0,8484.0,1359.0,1455.0,872100,3804.0,14460.0,Boston-Cambridge-Newton MA-NH
85558.0,25111.0,1329.0,1479.0,377500.0,2311.0,25,2026,100680.0,25265.0,1546.0,1669.0,460900,2497.0,14460.0,Boston-Cambridge-Newton MA-NH
176250.0,5727.0,1238.0,1485.0,945100.0,4001.0,25,2030,250001.0,6044.0,2013.0,2181.0,1008600,4001.0,14460.0,Boston-Cambridge-Newton MA-NH
81513.0,4103.0,1128.0,1316.0,420600.0,2417.0,25,2032,155474.0,4194.0,1149.0,1356.0,488800,2823.0,14460.0,Boston-Cambridge-Newton MA-NH
