Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
1902,42851,22841,48218,945,1079,253800,1896,33,2017,14460,Boston-Cambridge-Newton MA-NH
1904,88395,35962,17320,1175,1346,316900,2084,38.3,2017,14460,Boston-Cambridge-Newton MA-NH
1905,57638,24696,25590,951,1093,266900,1974,33.6,2017,14460,Boston-Cambridge-Newton MA-NH
1906,82188,36419,28037,881,1045,361600,2150,45.7,2017,14460,Boston-Cambridge-Newton MA-NH
1907,105029,51759,14758,1387,1583,450600,2787,44.6,2017,14460,Boston-Cambridge-Newton MA-NH
1908,81384,57969,3488,1156,1312,548900,2590,51.8,2017,14460,Boston-Cambridge-Newton MA-NH
1913,78638,38491,17218,993,1113,316500,2171,43.5,2017,14460,Boston-Cambridge-Newton MA-NH
1915,77893,43766,41431,1058,1141,392900,2277,40.9,2017,14460,Boston-Cambridge-Newton MA-NH
1921,155034,64217,8228,675,800,627900,3202,45.9,2017,14460,Boston-Cambridge-Newton MA-NH
1923,79795,39435,27391,1187,1259,380600,2247,45,2017,14460,Boston-Cambridge-Newton MA-NH
1929,109327,51532,3687,1011,1108,585700,3199,46.3,2017,14460,Boston-Cambridge-Newton MA-NH
1930,65348,39670,29858,920,1051,381000,2117,49,2017,14460,Boston-Cambridge-Newton MA-NH
1938,80829,45228,13810,990,1033,452400,2339,48.8,2017,14460,Boston-Cambridge-Newton MA-NH
1940,113509,53792,13425,1452,1489,593300,2932,45.4,2017,14460,Boston-Cambridge-Newton MA-NH
1944,105500,64841,5327,1267,1301,763600,3077,51.1,2017,14460,Boston-Cambridge-Newton MA-NH
1945,110025,64757,20393,1304,1408,611100,2738,47.8,2017,14460,Boston-Cambridge-Newton MA-NH
1949,107727,46477,9656,1560,1686,461500,2634,43.9,2017,14460,Boston-Cambridge-Newton MA-NH
1950,89887,54980,17890,1131,1174,479100,2345,49,2017,14460,Boston-Cambridge-Newton MA-NH
1951,90662,50366,4152,1219,1393,474800,2640,49.9,2017,14460,Boston-Cambridge-Newton MA-NH
1952,72900,32964,9035,1057,1280,333900,1988,45.5,2017,14460,Boston-Cambridge-Newton MA-NH
1960,65060,35077,52313,1117,1265,356800,2011,44.4,2017,14460,Boston-Cambridge-Newton MA-NH
1966,72015,43976,7184,981,1078,471800,2123,53.4,2017,14460,Boston-Cambridge-Newton MA-NH
1969,89338,45342,6232,1095,1154,428200,2413,44.3,2017,14460,Boston-Cambridge-Newton MA-NH
1970,65476,35379,42991,1031,1147,331300,2008,36.1,2017,14460,Boston-Cambridge-Newton MA-NH
1982,112250,46157,7991,1056,1096,519200,2889,40.5,2017,14460,Boston-Cambridge-Newton MA-NH
1983,131387,54091,6496,312,323,566700,2722,46.3,2017,14460,Boston-Cambridge-Newton MA-NH
1984,96979,45023,5179,1262,1262,535800,2942,24.7,2017,14460,Boston-Cambridge-Newton MA-NH
1985,135882,58469,4545,1500,2000,490200,2475,46.2,2017,14460,Boston-Cambridge-Newton MA-NH
2019,95533,45200,16929,1116,1364,288900,1970,40.6,2017,14460,Boston-Cambridge-Newton MA-NH
2021,96583,50869,22829,1483,1570,460200,2394,41.1,2017,14460,Boston-Cambridge-Newton MA-NH
2025,140000,75885,8393,1379,1496,852300,3517,44.6,2017,14460,Boston-Cambridge-Newton MA-NH
2026,89451,47960,25362,1373,1546,416300,2354,43.3,2017,14460,Boston-Cambridge-Newton MA-NH
2030,204018,106077,5922,2415,2415,1006800,4001,44.7,2017,14460,Boston-Cambridge-Newton MA-NH
2032,120250,56421,4410,1233,1474,461400,2657,42.9,2017,14460,Boston-Cambridge-Newton MA-NH
2035,98199,46064,17448,1271,1397,392800,2259,42.3,2017,14460,Boston-Cambridge-Newton MA-NH
2038,111935,48712,32843,1080,1190,403000,2378,40,2017,14460,Boston-Cambridge-Newton MA-NH
2043,125144,69709,23047,2094,2190,710700,3174,45.6,2017,14460,Boston-Cambridge-Newton MA-NH
2045,80584,48740,10402,1165,1291,377000,2280,52.8,2017,14460,Boston-Cambridge-Newton MA-NH
2048,111141,48061,23678,1129,1186,386800,2227,38.4,2017,39300,Providence-Warwick RI-MA
2050,92610,41767,26032,1202,1363,433800,2414,45.1,2017,14460,Boston-Cambridge-Newton MA-NH
2052,153847,69495,12610,1083,1215,633500,3239,42.7,2017,14460,Boston-Cambridge-Newton MA-NH
2053,115432,50672,13162,963,1078,383800,2442,41.2,2017,14460,Boston-Cambridge-Newton MA-NH
2054,100230,45768,8144,1358,1557,387100,2315,45.3,2017,14460,Boston-Cambridge-Newton MA-NH
2056,139137,45338,11388,1274,1280,469100,2684,43.7,2017,14460,Boston-Cambridge-Newton MA-NH
2061,128563,58318,10897,659,711,583300,3263,43.3,2017,14460,Boston-Cambridge-Newton MA-NH
2062,87516,43258,29121,1270,1414,402600,2143,40.6,2017,14460,Boston-Cambridge-Newton MA-NH
2066,114766,54496,18042,1023,1072,533700,2731,47.1,2017,14460,Boston-Cambridge-Newton MA-NH
2067,133229,63698,18148,1611,1762,516900,2863,43.1,2017,14460,Boston-Cambridge-Newton MA-NH
2072,78343,35777,28338,1189,1313,323500,2037,43.5,2017,14460,Boston-Cambridge-Newton MA-NH
2081,105420,48885,19358,1187,1392,459200,2643,43,2017,14460,Boston-Cambridge-Newton MA-NH
2090,146042,66944,15612,1519,1575,662800,3165,45,2017,14460,Boston-Cambridge-Newton MA-NH
2093,107444,48677,11597,1045,1098,421100,2289,43.2,2017,14460,Boston-Cambridge-Newton MA-NH
2108,126224,88470,4211,2242,2480,1009200,2947,34,2017,14460,Boston-Cambridge-Newton MA-NH
2109,129716,100108,4051,2666,2680,815600,3953,32.6,2017,14460,Boston-Cambridge-Newton MA-NH
2110,108438,152610,2270,2164,2211,891600,3602,54.3,2017,14460,Boston-Cambridge-Newton MA-NH
2111,39329,50468,7452,1348,1425,694200,3108,33,2017,14460,Boston-Cambridge-Newton MA-NH
2113,91212,72080,7464,1752,1848,548900,2615,29.9,2017,14460,Boston-Cambridge-Newton MA-NH
2114,89452,77703,13247,2082,2128,697400,3157,32.1,2017,14460,Boston-Cambridge-Newton MA-NH
2115,38759,25235,29244,1486,1563,660900,2778,22,2017,14460,Boston-Cambridge-Newton MA-NH
2116,103422,96844,23215,1737,1800,992100,3615,34.6,2017,14460,Boston-Cambridge-Newton MA-NH
2118,70575,61139,27325,1140,1196,710700,2975,33.5,2017,14460,Boston-Cambridge-Newton MA-NH
2119,30663,21557,28152,829,917,379300,2051,33.9,2017,14460,Boston-Cambridge-Newton MA-NH
2120,32243,18566,15719,979,1074,413600,1733,24.1,2017,14460,Boston-Cambridge-Newton MA-NH
2121,27964,18322,28479,649,812,417500,2076,32.8,2017,14460,Boston-Cambridge-Newton MA-NH
2122,56024,27196,24643,1173,1370,398800,2153,34,2017,14460,Boston-Cambridge-Newton MA-NH
2124,50227,26379,55074,1124,1314,362500,2250,33.9,2017,14460,Boston-Cambridge-Newton MA-NH
2125,53382,28904,35254,1124,1273,375800,2106,32.4,2017,14460,Boston-Cambridge-Newton MA-NH
2126,50039,24797,29141,1166,1354,316300,1826,37.1,2017,14460,Boston-Cambridge-Newton MA-NH
2127,91597,55042,37257,1384,1485,533200,2439,31.2,2017,14460,Boston-Cambridge-Newton MA-NH
2128,52154,26569,46655,1126,1249,355800,1990,33.8,2017,14460,Boston-Cambridge-Newton MA-NH
2129,103834,69219,18901,1121,1153,622200,2803,35.3,2017,14460,Boston-Cambridge-Newton MA-NH
2130,84847,47422,39435,1365,1518,486400,2313,34.8,2017,14460,Boston-Cambridge-Newton MA-NH
2131,72127,36857,32819,1174,1365,414900,2118,37.8,2017,14460,Boston-Cambridge-Newton MA-NH
2132,93343,46494,28505,1391,1539,459400,2273,44.4,2017,14460,Boston-Cambridge-Newton MA-NH
2134,49938,33179,18057,1550,1660,452900,2103,27,2017,14460,Boston-Cambridge-Newton MA-NH
2135,61566,37923,42644,1588,1652,465200,2205,29.6,2017,14460,Boston-Cambridge-Newton MA-NH
2136,64877,29746,33084,1053,1178,361100,2097,39.1,2017,14460,Boston-Cambridge-Newton MA-NH
2138,87671,53368,37668,1927,1984,748200,2828,28.2,2017,14460,Boston-Cambridge-Newton MA-NH
2139,91250,48538,36979,1799,1904,644300,2503,29.7,2017,14460,Boston-Cambridge-Newton MA-NH
2140,91596,57320,19737,1399,1481,671200,2451,34.3,2017,14460,Boston-Cambridge-Newton MA-NH
2141,77261,47278,13664,1645,1761,583300,2335,32.2,2017,14460,Boston-Cambridge-Newton MA-NH
2142,120729,86820,2929,3048,3129,838000,2929,31.7,2017,14460,Boston-Cambridge-Newton MA-NH
2143,90285,46469,26773,1608,1730,550200,2408,31.5,2017,14460,Boston-Cambridge-Newton MA-NH
2144,102033,55466,24682,1717,1824,635500,2524,31.3,2017,14460,Boston-Cambridge-Newton MA-NH
2145,68553,34795,26430,1327,1514,472100,2250,33.9,2017,14460,Boston-Cambridge-Newton MA-NH
2148,62283,29766,61375,1248,1395,359400,2046,35.3,2017,14460,Boston-Cambridge-Newton MA-NH
2149,57143,25570,44993,1165,1342,357300,2205,35.2,2017,14460,Boston-Cambridge-Newton MA-NH
2150,51875,23338,39263,1133,1286,308300,1986,33.2,2017,14460,Boston-Cambridge-Newton MA-NH
2151,53771,27569,53873,1172,1301,332100,2066,39,2017,14460,Boston-Cambridge-Newton MA-NH
2152,69928,39839,18391,1201,1312,387200,2450,43.8,2017,14460,Boston-Cambridge-Newton MA-NH
2155,86459,42073,59779,1454,1613,443100,2343,34.7,2017,14460,Boston-Cambridge-Newton MA-NH
2169,67028,37060,56541,1274,1374,365100,2174,38.3,2017,14460,Boston-Cambridge-Newton MA-NH
2170,82159,38927,19434,1175,1272,408000,2271,40.2,2017,14460,Boston-Cambridge-Newton MA-NH
2171,78839,43287,17849,1459,1554,416900,2370,41.9,2017,14460,Boston-Cambridge-Newton MA-NH
2176,93434,49159,28132,1172,1243,463300,2394,40.5,2017,14460,Boston-Cambridge-Newton MA-NH
2180,90320,44920,21967,1276,1390,438700,2353,44.4,2017,14460,Boston-Cambridge-Newton MA-NH
2184,88993,40501,37082,1273,1373,402000,2150,41.9,2017,14460,Boston-Cambridge-Newton MA-NH
2186,126000,52958,27527,1347,1520,558700,2790,38.7,2017,14460,Boston-Cambridge-Newton MA-NH
2188,81040,40154,15301,1246,1346,347600,2178,39.2,2017,14460,Boston-Cambridge-Newton MA-NH
2189,58674,34349,15146,1138,1203,318700,1875,41.7,2017,14460,Boston-Cambridge-Newton MA-NH
2190,85053,41548,17415,1381,1464,363900,2125,42,2017,14460,Boston-Cambridge-Newton MA-NH
2191,73948,39691,8028,1234,1374,342200,2016,47.2,2017,14460,Boston-Cambridge-Newton MA-NH
2210,170152,128703,2609,2904,3072,752900,3341,36.4,2017,14460,Boston-Cambridge-Newton MA-NH
2215,43403,25710,25023,1743,1778,465900,2404,21.5,2017,14460,Boston-Cambridge-Newton MA-NH
2301,47724,23384,61320,933,1058,250300,1874,35.1,2017,14460,Boston-Cambridge-Newton MA-NH
2302,63718,25897,33841,865,1033,221600,1750,36.6,2017,14460,Boston-Cambridge-Newton MA-NH
2322,69709,32011,4468,965,1116,294900,2056,43.6,2017,14460,Boston-Cambridge-Newton MA-NH
2324,88640,34692,27434,1322,1385,338000,2065,35,2017,14460,Boston-Cambridge-Newton MA-NH
2330,73904,34361,11617,1054,1319,274600,1888,47.2,2017,14460,Boston-Cambridge-Newton MA-NH
2332,123613,55225,15572,1917,2176,594000,2944,45.5,2017,14460,Boston-Cambridge-Newton MA-NH
2333,86568,35012,14301,1024,1148,321600,2102,39.8,2017,14460,Boston-Cambridge-Newton MA-NH
2338,77993,33773,7739,1367,1599,281500,2031,42.5,2017,14460,Boston-Cambridge-Newton MA-NH
2339,111311,49009,14328,1035,1161,469200,2535,42.4,2017,14460,Boston-Cambridge-Newton MA-NH
2341,96389,38591,10560,850,932,344300,2011,44.7,2017,14460,Boston-Cambridge-Newton MA-NH
2343,67589,34198,10753,870,1046,290000,1940,46.1,2017,14460,Boston-Cambridge-Newton MA-NH
2346,79811,36186,24166,997,1138,292800,1966,44,2017,14460,Boston-Cambridge-Newton MA-NH
2347,97990,41947,11292,1187,1347,356200,2102,45,2017,14460,Boston-Cambridge-Newton MA-NH
2351,91643,39503,16275,1055,1169,319200,2086,40.5,2017,14460,Boston-Cambridge-Newton MA-NH
2356,113783,48268,12885,1130,1269,417700,2426,41.3,2017,39300,Providence-Warwick RI-MA
2359,101447,40887,18230,1485,1633,370300,2170,42.5,2017,14460,Boston-Cambridge-Newton MA-NH
2360,83746,41368,58500,1175,1343,346300,2144,45.5,2017,14460,Boston-Cambridge-Newton MA-NH
2364,89796,37695,13210,1081,1241,348500,2239,43.4,2017,14460,Boston-Cambridge-Newton MA-NH
2367,87438,39378,2912,1064,1216,357600,2233,44.5,2017,14460,Boston-Cambridge-Newton MA-NH
2368,70163,32247,33980,1189,1308,283500,2115,41.7,2017,14460,Boston-Cambridge-Newton MA-NH
2370,77573,35556,17849,1068,1181,288100,2058,41.2,2017,14460,Boston-Cambridge-Newton MA-NH
2375,94457,41819,9938,1256,1468,330200,2195,42.6,2017,39300,Providence-Warwick RI-MA
2379,85368,35499,7117,1056,1289,327200,2005,44.1,2017,14460,Boston-Cambridge-Newton MA-NH
2382,79705,35036,14864,929,1057,289800,2034,38.9,2017,14460,Boston-Cambridge-Newton MA-NH
2420,168065,74349,14579,2025,2126,813900,3908,45.5,2017,14460,Boston-Cambridge-Newton MA-NH
2421,158554,74487,18760,1806,1942,818100,3745,44.7,2017,14460,Boston-Cambridge-Newton MA-NH
2445,111642,67261,20774,2039,2133,797700,3208,36,2017,14460,Boston-Cambridge-Newton MA-NH
2446,102342,61720,30113,2050,2109,805800,3040,32.7,2017,14460,Boston-Cambridge-Newton MA-NH
2451,94886,45244,18646,1470,1614,439600,2260,38.3,2017,14460,Boston-Cambridge-Newton MA-NH
2452,87055,37103,15470,1609,1668,494300,2338,33.3,2017,14460,Boston-Cambridge-Newton MA-NH
2453,73042,36637,28696,1280,1432,469400,2224,32.2,2017,14460,Boston-Cambridge-Newton MA-NH
2458,103978,66281,12465,1630,1740,733400,3192,42.1,2017,14460,Boston-Cambridge-Newton MA-NH
2459,169963,78776,19473,1641,1744,973000,3844,42.8,2017,14460,Boston-Cambridge-Newton MA-NH
2460,118148,61840,9911,1578,1708,769700,3344,40,2017,14460,Boston-Cambridge-Newton MA-NH
2461,159517,72223,7214,1710,1761,835400,3617,43.5,2017,14460,Boston-Cambridge-Newton MA-NH
2462,104375,67438,1520,1627,1790,836600,3672,51.6,2017,14460,Boston-Cambridge-Newton MA-NH
2464,102946,50881,3155,1337,1667,620000,2941,43.3,2017,14460,Boston-Cambridge-Newton MA-NH
2465,137438,72185,12112,1578,1789,765900,3442,43.2,2017,14460,Boston-Cambridge-Newton MA-NH
2466,115345,50357,8568,1634,1691,747900,3086,36.9,2017,14460,Boston-Cambridge-Newton MA-NH
2467,119964,53414,22105,2010,2171,769900,3045,23.5,2017,14460,Boston-Cambridge-Newton MA-NH
2468,212394,96955,5568,2160,2313,1109300,4001,47,2017,14460,Boston-Cambridge-Newton MA-NH
2472,92959,50078,34715,1596,1720,480500,2448,38.4,2017,14460,Boston-Cambridge-Newton MA-NH
2474,104583,53978,28028,1461,1615,565300,2795,39.6,2017,14460,Boston-Cambridge-Newton MA-NH
2476,101713,56965,16964,1434,1542,595600,2651,44.6,2017,14460,Boston-Cambridge-Newton MA-NH
2478,118342,61082,25940,1663,1802,758900,3350,41.6,2017,14460,Boston-Cambridge-Newton MA-NH
2481,187819,86459,16309,1958,2000,1150900,4001,36.2,2017,14460,Boston-Cambridge-Newton MA-NH
2482,160644,81866,11015,1444,1483,956000,3499,43.5,2017,14460,Boston-Cambridge-Newton MA-NH
2492,147375,75482,20128,811,854,790900,3517,44.6,2017,14460,Boston-Cambridge-Newton MA-NH
2493,196651,98310,12027,1210,1542,1198400,4001,44.4,2017,14460,Boston-Cambridge-Newton MA-NH
2494,126866,61665,10301,1583,1754,695000,3226,41.5,2017,14460,Boston-Cambridge-Newton MA-NH
2532,75502,39687,13337,1016,1255,321700,1882,47.6,2017,12700,Barnstable Town MA
2535,79792,43101,1757,995,1458,986900,2712,41.5,2017,,
2536,67880,37537,19191,1191,1420,334600,1719,48.6,2017,12700,Barnstable Town MA
2537,95966,44247,6572,1418,1440,440000,2091,45.7,2017,12700,Barnstable Town MA
2538,67993,29027,3571,1011,1185,237700,1560,42.1,2017,14460,Boston-Cambridge-Newton MA-NH
2539,75404,49510,4292,1316,1702,728000,2254,46.6,2017,,
2540,70758,47140,8294,882,924,537100,2082,58.9,2017,12700,Barnstable Town MA
2543,92188,90910,909,1164,1328,860400,2076,55.7,2017,12700,Barnstable Town MA
2554,92327,48252,10590,1515,1689,986100,2782,39.4,2017,,
2556,83659,55545,2869,1039,1391,527300,2352,63.7,2017,12700,Barnstable Town MA
2557,66091,39578,4675,1286,1386,577900,2358,43,2017,,
2558,33679,37577,749,985,1102,227600,1763,47.5,2017,14460,Boston-Cambridge-Newton MA-NH
2559,71741,42840,4028,1118,1265,336600,1963,53.5,2017,12700,Barnstable Town MA
2562,86310,45811,3008,1264,1350,382300,2231,46.3,2017,12700,Barnstable Town MA
2563,84087,43441,9501,1081,1164,362500,2179,51.5,2017,12700,Barnstable Town MA
2568,48869,37472,4100,1152,1282,595800,2681,42.6,2017,,
2571,59449,30920,10940,856,985,277000,1717,43.6,2017,14460,Boston-Cambridge-Newton MA-NH
2576,84497,38518,4873,1348,1408,250400,1674,45.2,2017,14460,Boston-Cambridge-Newton MA-NH
2601,46821,25577,15063,1027,1147,248900,1553,39.3,2017,12700,Barnstable Town MA
2630,106299,57700,2277,1388,1723,589200,2505,48.5,2017,12700,Barnstable Town MA
2631,69606,43836,9736,905,936,431300,2025,55.6,2017,12700,Barnstable Town MA
2632,80072,40368,9923,1096,1326,351800,1899,50.4,2017,12700,Barnstable Town MA
2633,76793,62405,4055,780,917,600700,2071,59.7,2017,12700,Barnstable Town MA
2635,62021,48393,3301,1928,1928,390200,2030,53.7,2017,12700,Barnstable Town MA
2638,70850,46941,3011,999,1166,480300,2039,66.8,2017,12700,Barnstable Town MA
2639,44787,32823,2949,1067,1169,331100,1407,49.4,2017,12700,Barnstable Town MA
2642,62143,39357,4908,959,1000,453400,1777,59.1,2017,12700,Barnstable Town MA
2644,92286,33850,4393,1033,1208,327200,1927,41.7,2017,12700,Barnstable Town MA
2645,78077,43233,9516,1135,1221,370800,1895,52.6,2017,12700,Barnstable Town MA
2646,62933,37003,1806,1180,1267,436600,1980,62.5,2017,12700,Barnstable Town MA
2648,82406,37785,6589,1458,1917,344600,1823,49.7,2017,12700,Barnstable Town MA
2649,73841,41440,14054,1184,1339,337600,1815,52.4,2017,12700,Barnstable Town MA
2650,77991,38016,906,1180,1532,876300,2839,64.2,2017,12700,Barnstable Town MA
2652,60250,33112,942,797,894,511300,1710,54.8,2017,12700,Barnstable Town MA
2653,61506,41184,5905,769,1040,612500,2280,60.4,2017,12700,Barnstable Town MA
2655,75000,65047,3257,1273,1523,478900,2032,56.7,2017,12700,Barnstable Town MA
2657,47500,42402,2952,996,1120,511600,2393,54.9,2017,12700,Barnstable Town MA
2659,57540,42638,1030,1159,1378,522900,1857,54.7,2017,12700,Barnstable Town MA
2660,54924,37433,6657,849,1064,344600,1589,56.7,2017,12700,Barnstable Town MA
2664,56242,33321,9226,983,1231,327000,1655,52.4,2017,12700,Barnstable Town MA
2666,63306,34001,638,922,1066,454400,1858,64,2017,12700,Barnstable Town MA
2667,57667,35707,3075,889,1007,496900,1670,57.4,2017,12700,Barnstable Town MA
2668,94250,49540,2807,1392,1417,443800,2574,53.6,2017,12700,Barnstable Town MA
2670,63675,55973,1158,1044,1094,392400,1814,59.3,2017,12700,Barnstable Town MA
2671,60000,38013,889,853,1077,410200,1583,66.6,2017,12700,Barnstable Town MA
2673,70736,36215,8397,1143,1342,270300,1578,48.7,2017,12700,Barnstable Town MA
2675,68638,43051,6314,1243,1388,363500,1877,60.5,2017,12700,Barnstable Town MA
2702,94773,37897,4472,1260,1428,337800,2193,46.4,2017,39300,Providence-Warwick RI-MA
2703,70136,33965,44326,885,1030,273900,1927,40.3,2017,39300,Providence-Warwick RI-MA
2715,98112,39143,3703,946,1115,336300,2212,40.4,2017,39300,Providence-Warwick RI-MA
2717,81123,35330,4703,919,1052,330500,2026,44.2,2017,39300,Providence-Warwick RI-MA
2718,93034,41172,6295,503,702,263900,1629,44,2017,39300,Providence-Warwick RI-MA
2719,62090,33268,16027,773,886,270800,1698,46.7,2017,39300,Providence-Warwick RI-MA
2720,47992,26180,31126,675,814,234300,1609,39.8,2017,39300,Providence-Warwick RI-MA
2721,33383,20156,25985,613,731,227100,1630,38.3,2017,39300,Providence-Warwick RI-MA
2723,37617,24087,14236,602,721,219600,1678,39.1,2017,39300,Providence-Warwick RI-MA
2724,37932,23497,17391,582,705,238900,1658,40.4,2017,39300,Providence-Warwick RI-MA
2725,70183,30103,2453,968,1091,264500,1694,52.7,2017,39300,Providence-Warwick RI-MA
2726,75154,34028,15804,916,993,276100,1806,46.4,2017,39300,Providence-Warwick RI-MA
2738,76576,51781,5065,977,1078,471000,2377,51.2,2017,14460,Boston-Cambridge-Newton MA-NH
2739,85870,53412,6245,1060,1142,419800,2237,49.5,2017,14460,Boston-Cambridge-Newton MA-NH
2740,37784,24027,43686,655,812,205000,1553,37.4,2017,39300,Providence-Warwick RI-MA
2743,69402,32422,10443,741,793,277600,1637,45.6,2017,39300,Providence-Warwick RI-MA
2744,33125,21193,11184,611,753,215000,1509,34.9,2017,39300,Providence-Warwick RI-MA
2745,56277,28763,24294,710,831,218500,1595,43,2017,39300,Providence-Warwick RI-MA
2746,32554,17671,15637,651,794,204300,1675,32.7,2017,39300,Providence-Warwick RI-MA
2747,75891,28292,23568,817,965,319800,1903,35.1,2017,39300,Providence-Warwick RI-MA
2748,70828,46974,11316,704,902,349100,1956,51.5,2017,39300,Providence-Warwick RI-MA
2760,85864,39817,27100,897,1005,330500,2078,39.8,2017,39300,Providence-Warwick RI-MA
2762,93889,39956,9000,1165,1290,333300,2094,43.1,2017,14460,Boston-Cambridge-Newton MA-NH
2763,106118,42497,1933,1208,1208,367600,2174,33.2,2017,39300,Providence-Warwick RI-MA
2764,82130,34990,3872,624,624,315300,2094,45.5,2017,39300,Providence-Warwick RI-MA
2766,102869,39251,19515,989,1138,326700,2081,41.1,2017,39300,Providence-Warwick RI-MA
2767,93125,37523,14018,1283,1382,330200,2308,40,2017,39300,Providence-Warwick RI-MA
2769,96098,41468,11990,1059,1250,358300,2091,43.8,2017,39300,Providence-Warwick RI-MA
2770,102227,43564,5199,991,995,386900,2204,46.5,2017,14460,Boston-Cambridge-Newton MA-NH
2771,86014,42254,14957,976,1124,318000,1887,45.3,2017,39300,Providence-Warwick RI-MA
